"year","locationabbr","locationdesc","class","topic","question","response","sample_size","data_value","confidence_limit_low","confidence_limit_high","display_order","data_value_unit","data_value_type","data_value_footnote_symbol","data_value_footnote","data_source","class_id","topic_id","location_id","question_id","respid","geo_location","response_order"
2007,"TX","TX - Webb County","Health Status","Overall Health","How is your general health?","Excellent",73,14.8,10.6,18.9,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(27.520331, -99.47635)",5
2007,"TX","TX - Williamson County","Health Status","Overall Health","How is your general health?","Excellent",79,24.7,18.8,30.5,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(30.554707, -97.71143)",5
2007,"UT","UT - Davis County","Health Status","Overall Health","How is your general health?","Excellent",94,24.8,19.9,29.7,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(41.01957, -111.958756)",5
2007,"UT","UT - Salt Lake County","Health Status","Overall Health","How is your general health?","Excellent",392,24.4,21.8,26.9,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(40.646321, -111.922762)",5
2007,"UT","UT - Tooele County","Health Status","Overall Health","How is your general health?","Excellent",53,24.6,17.3,31.8,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(40.56078, -112.379217)",5
2007,"UT","UT - Utah County","Health Status","Overall Health","How is your general health?","Excellent",147,28.4,23.1,33.6,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(40.272349, -111.73158)",5
2007,"UT","UT - Weber County","Health Status","Overall Health","How is your general health?","Excellent",89,25.9,20.6,31.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(41.224614, -111.990305)",5
2007,"VT","VT - Chittenden County","Health Status","Overall Health","How is your general health?","Excellent",423,31.4,28,34.7,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(44.480855, -73.149444)",5
2007,"VT","VT - Franklin County","Health Status","Overall Health","How is your general health?","Excellent",75,17.6,13,22.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(44.840447, -72.993263)",5
2007,"VT","VT - Orange County","Health Status","Overall Health","How is your general health?","Excellent",82,24.6,19.1,30,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(43.996017, -72.394216)",5
2007,"VT","VT - Rutland County","Health Status","Overall Health","How is your general health?","Excellent",141,23.5,19.3,27.6,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(43.601633, -73.045536)",5
2007,"VT","VT - Washington County","Health Status","Overall Health","How is your general health?","Excellent",158,23.4,19.4,27.3,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(44.241925, -72.58392)",5
2007,"VT","VT - Windsor County","Health Status","Overall Health","How is your general health?","Excellent",171,26,21.6,30.3,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(43.545556, -72.491252)",5
2007,"VA","VA - Arlington County","Health Status","Overall Health","How is your general health?","Excellent",73,27.3,20,34.5,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(38.8749, -77.10082)",5
2007,"VA","VA - Fairfax County","Health Status","Overall Health","How is your general health?","Excellent",81,31.2,22.3,40,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(38.843734, -77.258936)",5
2007,"VA","VA - Prince William County","Health Status","Overall Health","How is your general health?","Excellent",52,19.8,13.3,26.2,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(38.691636, -77.409683)",5
2007,"VA","VA - Alexandria city","Health Status","Overall Health","How is your general health?","Excellent",76,26.8,18.9,34.6,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(38.820052, -77.09256)",5
2007,"WA","WA - Clark County","Health Status","Overall Health","How is your general health?","Excellent",295,19.8,17,22.5,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(45.679487, -122.561881)",5
2007,"WA","WA - Benton County","Health Status","Overall Health","How is your general health?","Excellent",81,20.6,14.9,26.2,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(46.229004, -119.276099)",5
2007,"WA","WA - Chelan County","Health Status","Overall Health","How is your general health?","Excellent",104,20.8,16.4,25.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(47.530217, -120.344707)",5
2007,"WA","WA - Douglas County","Health Status","Overall Health","How is your general health?","Excellent",96,20.9,16.1,25.6,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(47.511897, -120.172826)",5
2007,"WA","WA - King County","Health Status","Overall Health","How is your general health?","Excellent",984,24,22.4,25.5,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(47.54832, -122.229983)",5
2007,"WA","WA - Kitsap County","Health Status","Overall Health","How is your general health?","Excellent",191,18.6,15.6,21.5,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(47.613056, -122.632791)",5
2007,"WA","WA - Pierce County","Health Status","Overall Health","How is your general health?","Excellent",357,19.9,17.5,22.2,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(47.179454, -122.410936)",5
2007,"WA","WA - Snohomish County","Health Status","Overall Health","How is your general health?","Excellent",474,17.4,15.6,19.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(47.929139, -122.189388)",5
2007,"WA","WA - Spokane County","Health Status","Overall Health","How is your general health?","Excellent",275,23.3,19.9,26.6,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(47.681186, -117.37087)",5
2007,"WA","WA - Thurston County","Health Status","Overall Health","How is your general health?","Excellent",376,22.7,20.1,25.2,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(46.999073, -122.840989)",5
2007,"WA","WA - Whatcom County","Health Status","Overall Health","How is your general health?","Excellent",255,22.6,19.2,25.9,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(48.820552, -122.485318)",5
2007,"WA","WA - Yakima County","Health Status","Overall Health","How is your general health?","Excellent",110,18,13.8,22.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(46.515822, -120.41619)",5
2007,"WV","WV - Kanawha County","Health Status","Overall Health","How is your general health?","Excellent",66,15.7,11.5,19.8,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(38.361943, -81.652953)",5
2007,"WI","WI - Milwaukee County","Health Status","Overall Health","How is your general health?","Excellent",180,17.4,13.2,21.5,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(43.032865, -87.959548)",5
2007,"WY","WY - Fremont County","Health Status","Overall Health","How is your general health?","Excellent",107,21,16.6,25.3,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(43.013591, -108.608913)",5
2007,"WY","WY - Laramie County","Health Status","Overall Health","How is your general health?","Excellent",170,22,18.2,25.7,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(41.153225, -104.773209)",5
2007,"WY","WY - Natrona County","Health Status","Overall Health","How is your general health?","Excellent",125,16.1,12.9,19.2,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(42.844218, -106.336877)",5
2006,"AL","AL - Jefferson County","Health Status","Overall Health","How is your general health?","Excellent",106,23.2,18.4,27.9,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(33.518601, -86.814688)",5
2006,"AZ","AZ - Maricopa County","Health Status","Overall Health","How is your general health?","Excellent",202,22.7,19.1,26.2,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(33.493403, -112.04143)",5
2006,"AZ","AZ - Pima County","Health Status","Overall Health","How is your general health?","Excellent",171,25.5,20.4,30.5,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(32.216707, -110.96001)",5
2006,"AZ","AZ - Pinal County","Health Status","Overall Health","How is your general health?","Excellent",76,18.2,11.9,24.4,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(33.060133, -111.588364)",5
2006,"AZ","AZ - Yuma County","Health Status","Overall Health","How is your general health?","Excellent",79,17.3,12,22.5,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(32.65004, -114.598663)",5
2006,"AR","AR - Benton County","Health Status","Overall Health","How is your general health?","Excellent",62,17.2,12.4,21.9,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(36.337348, -94.230543)",5
2006,"AR","AR - Pulaski County","Health Status","Overall Health","How is your general health?","Excellent",127,18.1,14.7,21.4,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(34.773719, -92.311659)",5
2006,"AR","AR - Washington County","Health Status","Overall Health","How is your general health?","Excellent",70,23.5,17.6,29.3,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(36.094275, -94.172222)",5
2006,"CA","CA - Alameda County","Health Status","Overall Health","How is your general health?","Excellent",72,26.7,20.4,32.9,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(37.705201, -122.100393)",5
2006,"CA","CA - Los Angeles County","Health Status","Overall Health","How is your general health?","Excellent",143,16.7,13.5,19.8,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(34.065193, -118.244222)",5
2006,"CA","CA - Riverside County","Health Status","Overall Health","How is your general health?","Excellent",78,21.7,16.4,26.9,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(33.800439, -117.066205)",5
2006,"CA","CA - San Bernardino County","Health Status","Overall Health","How is your general health?","Excellent",62,15.9,11.5,20.2,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(34.190248, -117.357474)",5
2006,"CA","CA - San Diego County","Health Status","Overall Health","How is your general health?","Excellent",136,25,20.2,29.7,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(32.88326, -117.112994)",5
2006,"CO","CO - Adams County","Health Status","Overall Health","How is your general health?","Excellent",73,15.4,11.6,19.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.874297, -104.927473)",5
2006,"CO","CO - Denver County","Health Status","Overall Health","How is your general health?","Excellent",133,24,19.6,28.3,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.72143, -104.955068)",5
2006,"CO","CO - Arapahoe County","Health Status","Overall Health","How is your general health?","Excellent",126,20.9,16.9,24.8,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.647528, -104.845968)",5
2006,"CO","CO - Douglas County","Health Status","Overall Health","How is your general health?","Excellent",82,28.4,22.5,34.2,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.48527, -104.879712)",5
2006,"CO","CO - El Paso County","Health Status","Overall Health","How is your general health?","Excellent",186,25.2,21.4,28.9,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(38.873669, -104.758477)",5
2006,"CO","CO - Jefferson County","Health Status","Overall Health","How is your general health?","Excellent",171,24.7,20.9,28.4,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.720524, -105.128819)",5
2006,"CT","CT - Fairfield County","Health Status","Overall Health","How is your general health?","Excellent",645,27.5,24.9,30,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(41.207889, -73.364521)",5
2006,"CT","CT - Hartford County","Health Status","Overall Health","How is your general health?","Excellent",425,23.8,21.4,26.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(41.761943, -72.717282)",5
2006,"CT","CT - Middlesex County","Health Status","Overall Health","How is your general health?","Excellent",96,28.8,23.1,34.4,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(41.478564, -72.571408)",5
2006,"CT","CT - New Haven County","Health Status","Overall Health","How is your general health?","Excellent",445,26.1,23.1,29,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(41.396052, -72.941497)",5
2006,"CT","CT - New London County","Health Status","Overall Health","How is your general health?","Excellent",123,23.6,19.4,27.7,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(41.443373, -72.097683)",5
2006,"CT","CT - Tolland County","Health Status","Overall Health","How is your general health?","Excellent",89,25.4,19.3,31.4,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(41.842762, -72.37209)",5
2006,"DE","DE - Kent County","Health Status","Overall Health","How is your general health?","Excellent",250,21.2,18,24.3,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.12322, -75.558604)",5
2006,"DE","DE - New Castle County","Health Status","Overall Health","How is your general health?","Excellent",296,23.5,20.5,26.4,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.68502, -75.634376)",5
2006,"DE","DE - Sussex County","Health Status","Overall Health","How is your general health?","Excellent",228,16.6,14.2,18.9,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(38.662387, -75.346649)",5
2006,"DC","DC - District of Columbia","Health Status","Overall Health","How is your general health?","Excellent",1166,27.9,26.1,29.6,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(38.91027, -77.014468)",5
2006,"FL","FL - Broward County","Health Status","Overall Health","How is your general health?","Excellent",180,27,22.8,31.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(26.134058, -80.227135)",5
2006,"FL","FL - Duval County","Health Status","Overall Health","How is your general health?","Excellent",61,20.6,15.1,26,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(30.300302, -81.622853)",5
2006,"FL","FL - Hillsborough County","Health Status","Overall Health","How is your general health?","Excellent",99,24.6,19.3,29.8,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(27.976529, -82.401275)",5
2006,"FL","FL - Miami-Dade County","Health Status","Overall Health","How is your general health?","Excellent",214,24.6,21,28.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(25.774565, -80.298888)",5
2006,"FL","FL - Orange County","Health Status","Overall Health","How is your general health?","Excellent",105,25.7,20.4,30.9,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(28.532855, -81.384377)",5
2006,"FL","FL - Pinellas County","Health Status","Overall Health","How is your general health?","Excellent",67,23.4,17.5,29.2,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(27.899794, -82.727651)",5
2006,"FL","FL - Palm Beach County","Health Status","Overall Health","How is your general health?","Excellent",143,32.6,27.1,38,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(26.617075, -80.146119)",5
2006,"GA","GA - Clayton County","Health Status","Overall Health","How is your general health?","Excellent",67,18.7,13.2,24.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(33.553383, -84.362238)",5
2006,"GA","GA - Cobb County","Health Status","Overall Health","How is your general health?","Excellent",109,28.7,23.2,34.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(33.943254, -84.557878)",5
2006,"GA","GA - DeKalb County","Health Status","Overall Health","How is your general health?","Excellent",93,21.5,15.8,27.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(33.789813, -84.248029)",5
2006,"GA","GA - Fulton County","Health Status","Overall Health","How is your general health?","Excellent",105,27.8,21.3,34.2,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(33.836086, -84.393645)",5
2006,"GA","GA - Gwinnett County","Health Status","Overall Health","How is your general health?","Excellent",93,29.8,23.3,36.2,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(33.951956, -84.057963)",5
2006,"HI","HI - Hawaii County","Health Status","Overall Health","How is your general health?","Excellent",269,18.9,16.3,21.4,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(19.672837, -155.421895)",5
2006,"HI","HI - Honolulu County","Health Status","Overall Health","How is your general health?","Excellent",528,17.8,16,19.5,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(21.372464, -157.913673)",5
2006,"HI","HI - Maui County","Health Status","Overall Health","How is your general health?","Excellent",320,22.6,19.6,25.5,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(20.863747, -156.493816)",5
2006,"HI","HI - Kauai County","Health Status","Overall Health","How is your general health?","Excellent",125,18.9,15.1,22.6,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(22.021022, -159.442112)",5
2006,"ID","ID - Ada County","Health Status","Overall Health","How is your general health?","Excellent",143,23.6,19.6,27.5,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(43.611186, -116.304409)",5
2006,"ID","ID - Canyon County","Health Status","Overall Health","How is your general health?","Excellent",77,16.9,12.9,20.8,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(43.611438, -116.627276)",5
2006,"ID","ID - Nez Perce County","Health Status","Overall Health","How is your general health?","Excellent",51,20.5,15,25.9,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(46.394126, -116.950462)",5
2006,"IL","IL - Cook County","Health Status","Overall Health","How is your general health?","Excellent",348,20.8,18.2,23.3,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(41.865937, -87.757714)",5
2006,"IL","IL - DuPage County","Health Status","Overall Health","How is your general health?","Excellent",80,22.5,17.4,27.5,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(41.849815, -88.071617)",5
2006,"IL","IL - Lake County","Health Status","Overall Health","How is your general health?","Excellent",64,23.4,17.5,29.2,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(42.313072, -87.969458)",5
2006,"IN","IN - Lake County","Health Status","Overall Health","How is your general health?","Excellent",76,17.9,13.1,22.6,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(41.526226, -87.408155)",5
2006,"IN","IN - Marion County","Health Status","Overall Health","How is your general health?","Excellent",246,19.8,17,22.5,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.791299, -86.135905)",5
2006,"IA","IA - Polk County","Health Status","Overall Health","How is your general health?","Excellent",151,22.8,19.2,26.3,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(41.623296, -93.641654)",5
2006,"KS","KS - Johnson County","Health Status","Overall Health","How is your general health?","Excellent",338,23.8,21,26.5,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(38.928049, -94.737132)",5
2006,"KS","KS - Sedgwick County","Health Status","Overall Health","How is your general health?","Excellent",228,20.2,17.2,23.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(37.678808, -97.344603)",5
2006,"KS","KS - Shawnee County","Health Status","Overall Health","How is your general health?","Excellent",87,20.1,15.7,24.4,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.035591, -95.705467)",5
2006,"KS","KS - Wyandotte County","Health Status","Overall Health","How is your general health?","Excellent",42,12.6,8,17.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.104143, -94.707937)",5
2006,"KY","KY - Jefferson County","Health Status","Overall Health","How is your general health?","Excellent",67,17.3,12.4,22.2,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(38.201775, -85.691832)",5
2006,"LA","LA - Caddo Parish","Health Status","Overall Health","How is your general health?","Excellent",81,19.5,14.7,24.2,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(32.472074, -93.800831)",5
2006,"LA","LA - East Baton Rouge Parish","Health Status","Overall Health","How is your general health?","Excellent",146,23.2,19.2,27.1,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(30.462492, -91.100943)",5
2006,"LA","LA - Jefferson Parish","Health Status","Overall Health","How is your general health?","Excellent",130,23.4,19,27.7,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(29.945261, -90.153175)",5
2006,"LA","LA - Orleans Parish","Health Status","Overall Health","How is your general health?","Excellent",67,23.8,17.1,30.4,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(29.972699, -90.05284)",5
2006,"LA","LA - St. Tammany Parish","Health Status","Overall Health","How is your general health?","Excellent",88,26.3,19.8,32.7,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(30.383308, -89.948329)",5
2006,"ME","ME - Cumberland County","Health Status","Overall Health","How is your general health?","Excellent",190,28.1,24.1,32,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(43.748088, -70.305589)",5
2006,"ME","ME - York County","Health Status","Overall Health","How is your general health?","Excellent",122,25,20.4,29.5,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(43.424108, -70.640561)",5
2006,"MD","MD - Anne Arundel County","Health Status","Overall Health","How is your general health?","Excellent",130,25.1,20.3,29.8,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.067301, -76.598917)",5
2006,"MD","MD - Baltimore County","Health Status","Overall Health","How is your general health?","Excellent",182,21.2,17.8,24.5,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.369252, -76.620366)",5
2006,"MD","MD - Carroll County","Health Status","Overall Health","How is your general health?","Excellent",62,28.2,21.5,34.8,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.527218, -76.9931)",5
2006,"MD","MD - Cecil County","Health Status","Overall Health","How is your general health?","Excellent",82,25.9,20.2,31.5,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.613824, -75.936585)",5
2006,"MD","MD - Charles County","Health Status","Overall Health","How is your general health?","Excellent",64,21,15.5,26.4,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(38.578559, -76.953006)",5
2006,"MD","MD - Frederick County","Health Status","Overall Health","How is your general health?","Excellent",147,26.3,21.4,31.2,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.432254, -77.400231)",5
2006,"MD","MD - Harford County","Health Status","Overall Health","How is your general health?","Excellent",64,23,17.3,28.6,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.521376, -76.310879)",5
2006,"MD","MD - Howard County","Health Status","Overall Health","How is your general health?","Excellent",99,32.1,26.2,37.9,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.219271, -76.856729)",5
2006,"MD","MD - Montgomery County","Health Status","Overall Health","How is your general health?","Excellent",318,28.8,25.2,32.3,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.086185, -77.122862)",5
2006,"MD","MD - Prince George's County","Health Status","Overall Health","How is your general health?","Excellent",161,27.9,23.3,32.4,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(38.908576, -76.889947)",5
2006,"MD","MD - Queen Anne's County","Health Status","Overall Health","How is your general health?","Excellent",60,20.2,14.7,25.6,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.022436, -76.148099)",5
2006,"MD","MD - Washington County","Health Status","Overall Health","How is your general health?","Excellent",78,20.9,15.8,25.9,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.617574, -77.731386)",5
2006,"MD","MD - Baltimore city","Health Status","Overall Health","How is your general health?","Excellent",99,20.1,15.9,24.2,1,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP056","(39.314892, -76.619614)",5
